Flag ID      | Name                                               | Category        | Region
21017530     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017540     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017550     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017560     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017570     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017580     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017590     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017600     | Somber Smithing Stone [9]                          | Dungeon Pickup  | Miquella's Haligtree
21017610     | Good_2020007                                       | Dungeon Pickup  | Miquella's Haligtree
21017620     | Weapon_62510000                                    | Dungeon Pickup  | Miquella's Haligtree
21017630     | Good_2003180                                       | Dungeon Pickup  | Miquella's Haligtree
21017640     | Ghost Glovewort [3]                                | Dungeon Pickup  | Miquella's Haligtree
21017650     | Good_2007800                                       | Dungeon Pickup  | Miquella's Haligtree
21017660     | Good_2020009                                       | Dungeon Pickup  | Miquella's Haligtree
21017670     | Good_2020031                                       | Dungeon Pickup  | Miquella's Haligtree
21017680     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017690     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017700     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017710     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017720     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017730     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017740     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017750     | Thin Beast Bones                                   | Dungeon Pickup  | Miquella's Haligtree
21017760     | Smithing Stone [7]                                 | Dungeon Pickup  | Miquella's Haligtree
21017770     | Somber Smithing Stone [8]                          | Dungeon Pickup  | Miquella's Haligtree
21017780     | Good_2006690                                       | Dungeon Pickup  | Miquella's Haligtree
21017790     | Good_2002959                                       | Dungeon Pickup  | Miquella's Haligtree
21017800     | Good_2203000                                       | Dungeon Pickup  | Miquella's Haligtree
21017810     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017820     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017830     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017840     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017850     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017860     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017870     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017880     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017890     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017900     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017910     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017920     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017930     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017940     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017950     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017960     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017970     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017980     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017990     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21017991     | Armor_5183000                                      | Dungeon Pickup  | Miquella's Haligtree
21027000     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027010     | Gold-Pickled Fowl Foot                             | Dungeon Pickup  | Miquella's Haligtree
21027020     | AshOfWar_404000                                    | Dungeon Pickup  | Miquella's Haligtree
21027040     | Good_2002120                                       | Dungeon Pickup  | Miquella's Haligtree
21027050     | Good_2001700                                       | Dungeon Pickup  | Miquella's Haligtree
21027070     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027080     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027090     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027100     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027110     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027120     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027130     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027140     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027150     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027160     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027170     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027180     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027190     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027200     | Smithing Stone [3]                                 | Dungeon Pickup  | Miquella's Haligtree
21027210     | Beast Liver                                        | Dungeon Pickup  | Miquella's Haligtree
21027220     | Beast Blood                                        | Dungeon Pickup  | Miquella's Haligtree
21027230     | Smithing Stone [4]                                 | Dungeon Pickup  | Miquella's Haligtree
21027240     | Good_2020002                                       | Dungeon Pickup  | Miquella's Haligtree
21027250     | Thin Beast Bones                                   | Dungeon Pickup  | Miquella's Haligtree
21027260     | Somber Smithing Stone [2]                          | Dungeon Pickup  | Miquella's Haligtree
21027270     | Somber Smithing Stone [9]                          | Dungeon Pickup  | Miquella's Haligtree
21027280     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027290     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027300     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027310     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027320     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027330     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027340     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027350     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027360     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027370     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027380     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027390     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027400     | Good_2020001                                       | Dungeon Pickup  | Miquella's Haligtree
21027991     | Armor_5184000                                      | Dungeon Pickup  | Miquella's Haligtree
22007000     | Good_2010000                                       | Dungeon Pickup  | Castle Sol
22007100     | Good_2020026                                       | Dungeon Pickup  | Castle Sol
22007110     | St. Trina's Arrow                                  | Dungeon Pickup  | Castle Sol
22007120     | Good_2020014                                       | Dungeon Pickup  | Castle Sol
22007130     | Good_2002954                                       | Dungeon Pickup  | Castle Sol
22007140     | Grave Glovewort [8]                                | Dungeon Pickup  | Castle Sol
22007150     | Weapon_2510000                                     | Dungeon Pickup  | Castle Sol
22007160     | Grave Glovewort [3]                                | Dungeon Pickup  | Castle Sol
22007170     | Grave Glovewort [2]                                | Dungeon Pickup  | Castle Sol
22007190     | Smithing Stone [6]                                 | Dungeon Pickup  | Castle Sol
22007200     | Grave Glovewort [7]                                | Dungeon Pickup  | Castle Sol
22007210     | Good_2006210                                       | Dungeon Pickup  | Castle Sol
22007220     | Good_2020026                                       | Dungeon Pickup  | Castle Sol
22007230     | Good_2020005                                       | Dungeon Pickup  | Castle Sol
22007240     | Grave Glovewort [6]                                | Dungeon Pickup  | Castle Sol
22007900     | Good_2006710                                       | Dungeon Pickup  | Castle Sol
28007000     | Good_2020017                                       | Dungeon Pickup  | Dungeon_28
28007010     | Good_2008032                                       | Dungeon Pickup  | Dungeon_28
28007020     | Good_2020017                                       | Dungeon Pickup  | Dungeon_28
28007030     | Thin Beast Bones                                   | Dungeon Pickup  | Dungeon_28
28007040     | Good_2002957                                       | Dungeon Pickup  | Dungeon_28
28007050     | Good_2003160                                       | Dungeon Pickup  | Dungeon_28
28007070     | Good_2001230                                       | Dungeon Pickup  | Dungeon_28
28007080     | Good_2002958                                       | Dungeon Pickup  | Dungeon_28
28007090     | Good_2020017                                       | Dungeon Pickup  | Dungeon_28
28007100     | Weapon_24500000                                    | Dungeon Pickup  | Dungeon_28
28007110     | Good_2010100                                       | Dungeon Pickup  | Dungeon_28
30007010     | Human Bone Shard                                   | Dungeon Pickup  | Catacombs
30007020     | Golden Rune [2]                                    | Dungeon Pickup  | Catacombs
30007040     | Prattling Pate "Thank you"                         | Dungeon Pickup  | Catacombs
30017010     | Root Resin                                         | Dungeon Pickup  | Catacombs
30017020     | Prattling Pate "Please help"                       | Dungeon Pickup  | Catacombs
30027000     | Root Resin                                         | Dungeon Pickup  | Catacombs
30027010     | Smoldering Butterfly                               | Dungeon Pickup  | Catacombs
30027020     | Wandering Noble Ashes                              | Dungeon Pickup  | Catacombs
30027030     | Prattling Pate "Hello"                             | Dungeon Pickup  | Catacombs
30037000     | Root Resin                                         | Dungeon Pickup  | Catacombs
30037010     | Raya Lucaria Soldier Ashes                         | Dungeon Pickup  | Catacombs
30037020     | Human Bone Shard                                   | Dungeon Pickup  | Catacombs
30037030     | Rune Arc                                           | Dungeon Pickup  | Catacombs
30037040     | Watchdog's Staff                                   | Dungeon Pickup  | Catacombs
30047000     | Root Resin                                         | Dungeon Pickup  | Catacombs
30057000     | Rosus' Axe                                         | Dungeon Pickup  | Catacombs
30057010     | Rune Arc                                           | Dungeon Pickup  | Catacombs
30057030     | Deathroot                                          | Dungeon Pickup  | Catacombs
30057040     | Spellproof Dried Liver                             | Dungeon Pickup  | Catacombs
30067000     | Root Resin                                         | Dungeon Pickup  | Catacombs
30067010     | Nox Mirrorhelm                                     | Dungeon Pickup  | Catacombs
30067020     | Golden Rune [3]                                    | Dungeon Pickup  | Catacombs
30067030     | Page Ashes                                         | Dungeon Pickup  | Catacombs
30067040     | Rune Arc                                           | Dungeon Pickup  | Catacombs
30067050     | Old Fang                                           | Dungeon Pickup  | Catacombs
30067060     | Hefty Beast Bone                                   | Dungeon Pickup  | Catacombs
30067070     | Scythe                                             | Dungeon Pickup  | Catacombs
30067080     | Prattling Pate "Wonderful"                         | Dungeon Pickup  | Catacombs
30077010     | Golden Rune [5]                                    | Dungeon Pickup  | Catacombs
30077020     | Magic Grease                                       | Dungeon Pickup  | Catacombs
30077600     | Lightning Scorpion Charm                           | Dungeon Pickup  | Catacombs
30077900     | Golden Rune [1]                                    | Dungeon Pickup  | Catacombs
30087010     | Crimson Seed Talisman                              | Dungeon Pickup  | Catacombs
30087020     | Leyndell Soldier Ashes                             | Dungeon Pickup  | Catacombs
30087030     | Dragoncrest Shield Talisman +1                     | Dungeon Pickup  | Catacombs
30087040     | Root Resin                                         | Dungeon Pickup  | Catacombs
30087050     | Prattling Pate "Let's get to it"                   | Dungeon Pickup  | Catacombs
30087060     | Human Bone Shard                                   | Dungeon Pickup  | Catacombs
30097000     | Deathroot                                          | Dungeon Pickup  | Catacombs
30097010     | Ringed Finger                                      | Dungeon Pickup  | Catacombs
30097020     | Golden Rune [6]                                    | Dungeon Pickup  | Catacombs
30097030     | Smoldering Butterfly                               | Dungeon Pickup  | Catacombs
30097040     | Stonesword Key                                     | Dungeon Pickup  | Catacombs
30097050     | Gelmir Knight Helm                                 | Dungeon Pickup  | Catacombs
30097060     | Root Resin                                         | Dungeon Pickup  | Catacombs
30097070     | Beast Blood                                        | Dungeon Pickup  | Catacombs
30107010     | Holy Grease                                        | Dungeon Pickup  | Catacombs
30107020     | Fan Daggers                                        | Dungeon Pickup  | Catacombs
30107030     | Golden Rune [7]                                    | Dungeon Pickup  | Catacombs
30107040     | Crucible Feather Talisman                          | Dungeon Pickup  | Catacombs
30107050     | Golden Epitaph                                     | Dungeon Pickup  | Catacombs
30107060     | Great Dragonfly Head                               | Dungeon Pickup  | Catacombs
30107070     | Stonesword Key                                     | Dungeon Pickup  | Catacombs
30107080     | Vulgar Militia Ashes                               | Dungeon Pickup  | Catacombs
30107100     | Ash of War: Holy Ground                            | Dungeon Pickup  | Catacombs
30117000     | Deathroot                                          | Dungeon Pickup  | Catacombs
30117010     | Bloodrose                                          | Dungeon Pickup  | Catacombs
30117020     | Uchigatana                                         | Dungeon Pickup  | Catacombs
30127000     | Holy Grease                                        | Dungeon Pickup  | Catacombs
30127010     | Winged Misbegotten Ashes                           | Dungeon Pickup  | Catacombs
30127020     | Rune Arc                                           | Dungeon Pickup  | Catacombs
30127030     | Prattling Pate "Apologies"                         | Dungeon Pickup  | Catacombs
30127900     | Golden Rune [1]                                    | Dungeon Pickup  | Catacombs
30137020     | Golden Rune [7]                                    | Dungeon Pickup  | Catacombs
30137030     | Smithing Stone [5]                                 | Dungeon Pickup  | Catacombs
30137040     | Root Resin                                         | Dungeon Pickup  | Catacombs
30147000     | Imp Head (Cat)                                     | Dungeon Pickup  | Catacombs
30147010     | Grave Violet                                       | Dungeon Pickup  | Catacombs
30147020     | Sacramental Bud                                    | Dungeon Pickup  | Catacombs
30147030     | Aeonian Butterfly                                  | Dungeon Pickup  | Catacombs
30147040     | Golden Rune [4]                                    | Dungeon Pickup  | Catacombs
30147900     | Golden Rune [1]                                    | Dungeon Pickup  | Catacombs
30157000     | Miranda Sprout Ashes                               | Dungeon Pickup  | Catacombs
30167000     | Golden Rune [6]                                    | Dungeon Pickup  | Catacombs
30167010     | Magic Grease                                       | Dungeon Pickup  | Catacombs
30167020     | Radahn Soldier Ashes                               | Dungeon Pickup  | Catacombs
30167030     | Silver-Pickled Fowl Foot                           | Dungeon Pickup  | Catacombs
30167040     | Collapsing Stars                                   | Dungeon Pickup  | Catacombs
30177000     | Cranial Vessel Candlestand                         | Dungeon Pickup  | Catacombs
30177010     | Flame, Protect Me                                  | Dungeon Pickup  | Catacombs
30177020     | Bastard Sword                                      | Dungeon Pickup  | Catacombs
30177030     | Giant's Seal                                       | Dungeon Pickup  | Catacombs
30177040     | Freezing Grease                                    | Dungeon Pickup  | Catacombs
30177050     | Golden Rune [11]                                   | Dungeon Pickup  | Catacombs
30177060     | Golden Rune [1]                                    | Dungeon Pickup  | Catacombs
30187000     | Golden Rune [10]                                   | Dungeon Pickup  | Catacombs
30187010     | Stimulating Boluses                                | Dungeon Pickup  | Catacombs
30187020     | Nascent Butterfly                                  | Dungeon Pickup  | Catacombs
30187030     | Root Resin                                         | Dungeon Pickup  | Catacombs
30187070     | Fire Monk Ashes                                    | Dungeon Pickup  | Catacombs
30187900     | Deathroot                                          | Dungeon Pickup  | Catacombs
30197000     | Golden Rune [12]                                   | Dungeon Pickup  | Catacombs
30197010     | Rejuvenating Boluses                               | Dungeon Pickup  | Catacombs
30197020     | Root Resin                                         | Dungeon Pickup  | Catacombs
30197030     | Human Bone Shard                                   | Dungeon Pickup  | Catacombs
30197040     | Imp Head (Cat)                                     | Dungeon Pickup  | Catacombs
30197900     | Golden Rune [1]                                    | Dungeon Pickup  | Catacombs
30207000     | Warming Stone                                      | Dungeon Pickup  | Catacombs
30207010     | Sacramental Bud                                    | Dungeon Pickup  | Catacombs
30207020     | Hero's Rune [1]                                    | Dungeon Pickup  | Catacombs
30207030     | Old Fang                                           | Dungeon Pickup  | Catacombs
30207040     | Root Resin                                         | Dungeon Pickup  | Catacombs
30207050     | Freezing Grease                                    | Dungeon Pickup  | Catacombs
30207060     | Spelldrake Talisman +2                             | Dungeon Pickup  | Catacombs
30207900     | Silver Scarab                                      | Dungeon Pickup  | Catacombs
30207910     | Deathroot                                          | Dungeon Pickup  | Catacombs
31007000     | Mushroom                                           | Dungeon Pickup  | Cave
31007010     | Guilty Hood                                        | Dungeon Pickup  | Cave
31007030     | Glass Shard                                        | Dungeon Pickup  | Cave
31017000     | Golden Rune [1]                                    | Dungeon Pickup  | Cave
31017010     | Glowstone                                          | Dungeon Pickup  | Cave
31017020     | Kukri                                              | Dungeon Pickup  | Cave
31017030     | Smoldering Butterfly                               | Dungeon Pickup  | Cave
31017040     | Trina's Lily                                       | Dungeon Pickup  | Cave
31017060     | Pickled Turtle Neck                                | Dungeon Pickup  | Cave
31027000     | Golden Rune [2]                                    | Dungeon Pickup  | Cave
31027010     | Furlcalling Finger Remedy                          | Dungeon Pickup  | Cave
31027020     | Poisonbone Dart                                    | Dungeon Pickup  | Cave
31027030     | Arteria Leaf                                       | Dungeon Pickup  | Cave
31027050     | Immunizing White Cured Meat                        | Dungeon Pickup  | Cave
31037000     | Golden Rune [1]                                    | Dungeon Pickup  | Cave
31037010     | Glowstone                                          | Dungeon Pickup  | Cave
31047000     | Golden Rune [3]                                    | Dungeon Pickup  | Cave
31047010     | Golden Rune [4]                                    | Dungeon Pickup  | Cave
31047020     | Serpent Arrow                                      | Dungeon Pickup  | Cave
31047030     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31047040     | Glowstone                                          | Dungeon Pickup  | Cave
31047050     | Poison Grease                                      | Dungeon Pickup  | Cave
31047060     | Sage Hood                                          | Dungeon Pickup  | Cave
31057000     | Hefty Beast Bone                                   | Dungeon Pickup  | Cave
31057010     | Throwing Dagger                                    | Dungeon Pickup  | Cave
31057020     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31057030     | Soft Cotton                                        | Dungeon Pickup  | Cave
31057040     | Smithing Stone [4]                                 | Dungeon Pickup  | Cave
31057050     | Smithing Stone [2]                                 | Dungeon Pickup  | Cave
31057060     | Lump of Flesh                                      | Dungeon Pickup  | Cave
31057070     | Arteria Leaf                                       | Dungeon Pickup  | Cave
31057100     | Spear Talisman                                     | Dungeon Pickup  | Cave
31067000     | Cuckoo Glintstone                                  | Dungeon Pickup  | Cave
31067010     | Stonesword Key                                     | Dungeon Pickup  | Cave
31067030     | Crystal Staff                                      | Dungeon Pickup  | Cave
31067100     | Rune Arc                                           | Dungeon Pickup  | Cave
31077000     | Poison Grease                                      | Dungeon Pickup  | Cave
31077010     | Lump of Flesh                                      | Dungeon Pickup  | Cave
31077020     | Preserving Boluses                                 | Dungeon Pickup  | Cave
31077030     | Mushroom Head                                      | Dungeon Pickup  | Cave
31077040     | Poisonbone Dart                                    | Dungeon Pickup  | Cave
31077050     | Golden Rune [6]                                    | Dungeon Pickup  | Cave
31077060     | Golden Rune [7]                                    | Dungeon Pickup  | Cave
31077070     | Immunizing Cured Meat                              | Dungeon Pickup  | Cave
31097000     | Golden Rune [6]                                    | Dungeon Pickup  | Cave
31097010     | Sliver of Meat                                     | Dungeon Pickup  | Cave
31097020     | Arteria Leaf                                       | Dungeon Pickup  | Cave
31097030     | Lump of Flesh                                      | Dungeon Pickup  | Cave
31097040     | Coil Shield                                        | Dungeon Pickup  | Cave
31107000     | Warming Stone                                      | Dungeon Pickup  | Cave
31107010     | Golden Rune [12]                                   | Dungeon Pickup  | Cave
31107050     | Bull-Goat's Talisman                               | Dungeon Pickup  | Cave
31107110     | Golden Rune [8]                                    | Dungeon Pickup  | Cave
31107120     | Beast Blood                                        | Dungeon Pickup  | Cave
31117000     | Golden Rune [3]                                    | Dungeon Pickup  | Cave
31117010     | Lost Ashes of War                                  | Dungeon Pickup  | Cave
31117020     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31117030     | Stimulating Boluses                                | Dungeon Pickup  | Cave
31117040     | Somber Smithing Stone [4]                          | Dungeon Pickup  | Cave
31117080     | Preserving Boluses                                 | Dungeon Pickup  | Cave
31117090     | Crystal Dart                                       | Dungeon Pickup  | Cave
31117100     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31117110     | Glowstone                                          | Dungeon Pickup  | Cave
31117200     | Crystal Spear                                      | Dungeon Pickup  | Cave
31117220     | Crystalian Ashes                                   | Dungeon Pickup  | Cave
31117300     | Smithing Stone [1]                                 | Dungeon Pickup  | Cave
31127000     | Golden Rune [7]                                    | Dungeon Pickup  | Cave
31127010     | Freezing Grease                                    | Dungeon Pickup  | Cave
31127020     | Hero's Rune [2]                                    | Dungeon Pickup  | Cave
31127030     | Rune Arc                                           | Dungeon Pickup  | Cave
31127040     | Miquella's Lily                                    | Dungeon Pickup  | Cave
31127050     | Nascent Butterfly                                  | Dungeon Pickup  | Cave
31127060     | Thawfrost Boluses                                  | Dungeon Pickup  | Cave
31127070     | Crystal Dart                                       | Dungeon Pickup  | Cave
31127080     | Thawfrost Boluses                                  | Dungeon Pickup  | Cave
31127090     | Freezing Grease                                    | Dungeon Pickup  | Cave
31127100     | Freezing Grease                                    | Dungeon Pickup  | Cave
31127110     | Golden Rune [10]                                   | Dungeon Pickup  | Cave
31127120     | Spiritflame Arrow                                  | Dungeon Pickup  | Cave
31157010     | Land Octopus Ovary                                 | Dungeon Pickup  | Cave
31157020     | Smoldering Butterfly                               | Dungeon Pickup  | Cave
31177010     | Golden Rune [1]                                    | Dungeon Pickup  | Cave
31177020     | Arteria Leaf                                       | Dungeon Pickup  | Cave
31177030     | Smithing Stone [1]                                 | Dungeon Pickup  | Cave
31177040     | Smithing Stone [2]                                 | Dungeon Pickup  | Cave
31177050     | Golden Rune [4]                                    | Dungeon Pickup  | Cave
31177060     | Fire Grease                                        | Dungeon Pickup  | Cave
31177070     | Furlcalling Finger Remedy                          | Dungeon Pickup  | Cave
31177080     | Shamshir                                           | Dungeon Pickup  | Cave
31187020     | Living Jar Shard                                   | Dungeon Pickup  | Cave
31187030     | Living Jar Shard                                   | Dungeon Pickup  | Cave
31187040     | Arteria Leaf                                       | Dungeon Pickup  | Cave
31187050     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31187060     | Miranda Powder                                     | Dungeon Pickup  | Cave
31187070     | Warming Stone                                      | Dungeon Pickup  | Cave
31187080     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31197000     | Rejuvenating Boluses                               | Dungeon Pickup  | Cave
31197010     | Lost Ashes of War                                  | Dungeon Pickup  | Cave
31197030     | Candletree Wooden Shield                           | Dungeon Pickup  | Cave
31197040     | Silver-Pickled Fowl Foot                           | Dungeon Pickup  | Cave
31197050     | Black Hood                                         | Dungeon Pickup  | Cave
31197060     | Nascent Butterfly                                  | Dungeon Pickup  | Cave
31197080     | Stonesword Key                                     | Dungeon Pickup  | Cave
31197090     | Dragonwound Grease                                 | Dungeon Pickup  | Cave
31197100     | Raptor Talons                                      | Dungeon Pickup  | Cave
31197110     | Golden Great Arrow                                 | Dungeon Pickup  | Cave
31197120     | Skeletal Mask                                      | Dungeon Pickup  | Cave
31197130     | Skeletal Mask                                      | Dungeon Pickup  | Cave
31197200     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31197210     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31207000     | Dragonwound Grease                                 | Dungeon Pickup  | Cave
31207010     | Venomous Fang                                      | Dungeon Pickup  | Cave
31207020     | Serpent Bow                                        | Dungeon Pickup  | Cave
31207030     | Fire Grease                                        | Dungeon Pickup  | Cave
31217000     | Golden Rune [2]                                    | Dungeon Pickup  | Cave
31217030     | Golden Rune [2]                                    | Dungeon Pickup  | Cave
31217040     | Old Fang                                           | Dungeon Pickup  | Cave
31217070     | Golden Rune [2]                                    | Dungeon Pickup  | Cave
31217080     | Golden Rune [4]                                    | Dungeon Pickup  | Cave
31217090     | Stonesword Key                                     | Dungeon Pickup  | Cave
31217100     | Wakizashi                                          | Dungeon Pickup  | Cave
31217110     | Golden Rune [4]                                    | Dungeon Pickup  | Cave
31217120     | Turtle Neck Meat                                   | Dungeon Pickup  | Cave
31217140     | Golden Rune [5]                                    | Dungeon Pickup  | Cave
31217150     | Rainbow Stone                                      | Dungeon Pickup  | Cave
31217160     | Golden Rune [4]                                    | Dungeon Pickup  | Cave
31217190     | Glowstone                                          | Dungeon Pickup  | Cave
31217200     | Somber Smithing Stone [5]                          | Dungeon Pickup  | Cave
31217210     | Pillory Shield                                     | Dungeon Pickup  | Cave
31217350     | Regalia of Eochaid                                 | Dungeon Pickup  | Cave
31217400     | Rune Arc                                           | Dungeon Pickup  | Cave
31227000     | Land of Reeds Helm                                 | Dungeon Pickup  | Cave
31227010     | Golden Rune [6]                                    | Dungeon Pickup  | Cave
31227020     | Golden Rune [12]                                   | Dungeon Pickup  | Cave
31227030     | Freezing Grease                                    | Dungeon Pickup  | Cave
31227040     | Golden Rune [10]                                   | Dungeon Pickup  | Cave
31227050     | Hero's Rune [1]                                    | Dungeon Pickup  | Cave
31227060     | Rune Arc                                           | Dungeon Pickup  | Cave
31227070     | Invigorating White Cured Meat                      | Dungeon Pickup  | Cave
31227080     | Arteria Leaf                                       | Dungeon Pickup  | Cave
32007000     | Golden Rune [2]                                    | Dungeon Pickup  | Tunnel
32007010     | Golden Rune [4]                                    | Dungeon Pickup  | Tunnel
32007020     | Large Glintstone Scrap                             | Dungeon Pickup  | Tunnel
32007030     | Stanching Boluses                                  | Dungeon Pickup  | Tunnel
32007060     | Soft Cotton                                        | Dungeon Pickup  | Tunnel
32007070     | Arteria Leaf                                       | Dungeon Pickup  | Tunnel
32007900     | Exalted Flesh                                      | Dungeon Pickup  | Tunnel
32017000     | Smithing Stone [1]                                 | Dungeon Pickup  | Tunnel
32017010     | Golden Rune [4]                                    | Dungeon Pickup  | Tunnel
32017020     | Large Glintstone Scrap                             | Dungeon Pickup  | Tunnel
32017030     | Golden Rune [1]                                    | Dungeon Pickup  | Tunnel
32017040     | Glintstone Scrap                                   | Dungeon Pickup  | Tunnel
32027000     | Somber Smithing Stone [2]                          | Dungeon Pickup  | Tunnel
32027010     | Somber Smithing Stone [3]                          | Dungeon Pickup  | Tunnel
32027020     | Golden Rune [3]                                    | Dungeon Pickup  | Tunnel
32027030     | Smithing Stone [3]                                 | Dungeon Pickup  | Tunnel
32027040     | Somber Smithing Stone [3]                          | Dungeon Pickup  | Tunnel
32027060     | Smithing Stone [1]                                 | Dungeon Pickup  | Tunnel
32027070     | Shatter Earth                                      | Dungeon Pickup  | Tunnel
32027900     | Crystal Knife                                      | Dungeon Pickup  | Tunnel
32047000     | Golden Rune [6]                                    | Dungeon Pickup  | Tunnel
32047010     | Stanching Boluses                                  | Dungeon Pickup  | Tunnel
32047020     | Somber Smithing Stone [4]                          | Dungeon Pickup  | Tunnel
32047030     | Explosive Stone Clump                              | Dungeon Pickup  | Tunnel
32047040     | Boltdrake Talisman +1                              | Dungeon Pickup  | Tunnel
32047050     | Troll's Hammer                                     | Dungeon Pickup  | Tunnel
32057000     | Crystal Dart                                       | Dungeon Pickup  | Tunnel
32057010     | Arteria Leaf                                       | Dungeon Pickup  | Tunnel
32057020     | Golden Rune [7]                                    | Dungeon Pickup  | Tunnel
32057030     | Arsenal Charm +1                                   | Dungeon Pickup  | Tunnel
32057040     | Glintstone Scrap                                   | Dungeon Pickup  | Tunnel
32057900     | Item_3050                                          | Dungeon Pickup  | Tunnel
32057910     | Rune Arc                                           | Dungeon Pickup  | Tunnel
32077000     | Somber Smithing Stone [2]                          | Dungeon Pickup  | Tunnel
32077010     | Golden Rune [5]                                    | Dungeon Pickup  | Tunnel
32077020     | Cross-Naginata                                     | Dungeon Pickup  | Tunnel
32077030     | Gold-Pickled Fowl Foot                             | Dungeon Pickup  | Tunnel
32077060     | Large Glintstone Scrap                             | Dungeon Pickup  | Tunnel
32077070     | Grace Mimic                                        | Dungeon Pickup  | Tunnel
32087000     | Rot Grease                                         | Dungeon Pickup  | Tunnel
32087020     | Golden Rune [5]                                    | Dungeon Pickup  | Tunnel
32087030     | Glintstone Scrap                                   | Dungeon Pickup  | Tunnel
32087050     | Rune Arc                                           | Dungeon Pickup  | Tunnel
32087060     | Cuckoo Glintstone                                  | Dungeon Pickup  | Tunnel
